base_original;distrito;Provincia;seccion_electoral;MUNICIPIO_mapa;eleccion;Partido;Tipo_Voto;votos;Tipo_elección
MONTE;MONTE;Provincia de Buenos Aires;Quinta;Monte;2025;Frente de Izquierda;Positivo;0;Concejales Titulares
MONTE HERMOSO;MONTE HERMOSO;Provincia de Buenos Aires;Sexta;Monte Hermoso;2025;En Blanco;En Blanco;702;Concejales Titulares
MONTE HERMOSO;MONTE HERMOSO;Provincia de Buenos Aires;Sexta;Monte Hermoso;2025;Nulo;Nulo;52;Concejales Titulares
MONTE HERMOSO;MONTE HERMOSO;Provincia de Buenos Aires;Sexta;Monte Hermoso;2025;La Libertad Avanza;Positivo;2178;Concejales Titulares
MONTE HERMOSO;MONTE HERMOSO;Provincia de Buenos Aires;Sexta;Monte Hermoso;2025;Somos;Positivo;0;Concejales Titulares
MONTE HERMOSO;MONTE HERMOSO;Provincia de Buenos Aires;Sexta;Monte Hermoso;2025;Frente de Izquierda;Positivo;0;Concejales Titulares
MONTE HERMOSO;MONTE HERMOSO;Provincia de Buenos Aires;Sexta;Monte Hermoso;2025;Fuerza Patria;Positivo;3465;Concejales Titulares
MORENO;MORENO;Provincia de Buenos Aires;Primera;Moreno;2025;Potencia;Positivo;10900;Concejales Titulares
MORENO;MORENO;Provincia de Buenos Aires;Primera;Moreno;2025;La Libertad Avanza;Positivo;87473;Concejales Titulares
MORENO;MORENO;Provincia de Buenos Aires;Primera;Moreno;2025;Nulo;Nulo;2818;Concejales Titulares
MORENO;MORENO;Provincia de Buenos Aires;Primera;Moreno;2025;Fuerza Patria;Positivo;112249;Concejales Titulares
MORENO;MORENO;Provincia de Buenos Aires;Primera;Moreno;2025;Otras fuerzas;Positivo;4826;Concejales Titulares
MORENO;MORENO;Provincia de Buenos Aires;Primera;Moreno;2025;Frente de Izquierda;Positivo;22849;Concejales Titulares
MORENO;MORENO;Provincia de Buenos Aires;Primera;Moreno;2025;En Blanco;En Blanco;9648;Concejales Titulares
MORENO;MORENO;Provincia de Buenos Aires;Primera;Moreno;2025;Somos;Positivo;9331;Concejales Titulares
MORON;MORON;Provincia de Buenos Aires;Primera;Morón;2025;La Libertad Avanza;Positivo;87803;Concejales Titulares
MORON;MORON;Provincia de Buenos Aires;Primera;Morón;2025;Somos;Positivo;8383;Concejales Titulares
MORON;MORON;Provincia de Buenos Aires;Primera;Morón;2025;Nulo;Nulo;2305;Concejales Titulares
MORON;MORON;Provincia de Buenos Aires;Primera;Morón;2025;Frente de Izquierda;Positivo;14820;Concejales Titulares
MORON;MORON;Provincia de Buenos Aires;Primera;Morón;2025;Potencia;Positivo;0;Concejales Titulares
MORON;MORON;Provincia de Buenos Aires;Primera;Morón;2025;Fuerza Patria;Positivo;68636;Concejales Titulares
MORON;MORON;Provincia de Buenos Aires;Primera;Morón;2025;En Blanco;En Blanco;24727;Concejales Titulares
NAVARRO;NAVARRO;Provincia de Buenos Aires;Primera;Navarro;2025;Somos;Positivo;219;Concejales Titulares
NAVARRO;NAVARRO;Provincia de Buenos Aires;Primera;Navarro;2025;Potencia;Positivo;0;Concejales Titulares
NAVARRO;NAVARRO;Provincia de Buenos Aires;Primera;Navarro;2025;Otras fuerzas;Positivo;1163;Concejales Titulares
NAVARRO;NAVARRO;Provincia de Buenos Aires;Primera;Navarro;2025;Frente de Izquierda;Positivo;207;Concejales Titulares
NAVARRO;NAVARRO;Provincia de Buenos Aires;Primera;Navarro;2025;Nulo;Nulo;146;Concejales Titulares
NAVARRO;NAVARRO;Provincia de Buenos Aires;Primera;Navarro;2025;En Blanco;En Blanco;588;Concejales Titulares
NAVARRO;NAVARRO;Provincia de Buenos Aires;Primera;Navarro;2025;La Libertad Avanza;Positivo;6170;Concejales Titulares
NAVARRO;NAVARRO;Provincia de Buenos Aires;Primera;Navarro;2025;Fuerza Patria;Positivo;3179;Concejales Titulares
NECOCHEA;NECOCHEA;Provincia de Buenos Aires;Quinta;Necochea;2025;Somos;Positivo;1619;Concejales Titulares
NECOCHEA;NECOCHEA;Provincia de Buenos Aires;Quinta;Necochea;2025;La Libertad Avanza;Positivo;16386;Concejales Titulares
NECOCHEA;NECOCHEA;Provincia de Buenos Aires;Quinta;Necochea;2025;Otras fuerzas;Positivo;25696;Concejales Titulares
NECOCHEA;NECOCHEA;Provincia de Buenos Aires;Quinta;Necochea;2025;Frente de Izquierda;Positivo;1649;Concejales Titulares
NECOCHEA;NECOCHEA;Provincia de Buenos Aires;Quinta;Necochea;2025;Fuerza Patria;Positivo;10011;Concejales Titulares
NECOCHEA;NECOCHEA;Provincia de Buenos Aires;Quinta;Necochea;2025;En Blanco;En Blanco;2232;Concejales Titulares
NECOCHEA;NECOCHEA;Provincia de Buenos Aires;Quinta;Necochea;2025;Potencia;Positivo;699;Concejales Titulares
NECOCHEA;NECOCHEA;Provincia de Buenos Aires;Quinta;Necochea;2025;Nulo;Nulo;1147;Concejales Titulares
NUEVE DE JULIO;9 DE JULIO;Provincia de Buenos Aires;Cuarta;Nueve de Julio;2025;Fuerza Patria;Positivo;6910;Concejales Titulares
NUEVE DE JULIO;9 DE JULIO;Provincia de Buenos Aires;Cuarta;Nueve de Julio;2025;En Blanco;En Blanco;2489;Concejales Titulares
NUEVE DE JULIO;9 DE JULIO;Provincia de Buenos Aires;Cuarta;Nueve de Julio;2025;Potencia;Positivo;1017;Concejales Titulares
NUEVE DE JULIO;9 DE JULIO;Provincia de Buenos Aires;Cuarta;Nueve de Julio;2025;Somos;Positivo;1574;Concejales Titulares
NUEVE DE JULIO;9 DE JULIO;Provincia de Buenos Aires;Cuarta;Nueve de Julio;2025;Frente de Izquierda;Positivo;1517;Concejales Titulares
NUEVE DE JULIO;9 DE JULIO;Provincia de Buenos Aires;Cuarta;Nueve de Julio;2025;La Libertad Avanza;Positivo;17316;Concejales Titulares
NUEVE DE JULIO;9 DE JULIO;Provincia de Buenos Aires;Cuarta;Nueve de Julio;2025;Nulo;Nulo;338;Concejales Titulares
OLAVARRIA;OLAVARRIA;Provincia de Buenos Aires;Septima;Olavarría;2025;Somos;Positivo;3054;Concejales Titulares
OLAVARRIA;OLAVARRIA;Provincia de Buenos Aires;Septima;Olavarría;2025;La Libertad Avanza;Positivo;38742;Concejales Titulares
OLAVARRIA;OLAVARRIA;Provincia de Buenos Aires;Septima;Olavarría;2025;Frente de Izquierda;Positivo;4265;Concejales Titulares
OLAVARRIA;OLAVARRIA;Provincia de Buenos Aires;Septima;Olavarría;2025;Fuerza Patria;Positivo;20863;Concejales Titulares
OLAVARRIA;OLAVARRIA;Provincia de Buenos Aires;Septima;Olavarría;2025;En Blanco;En Blanco;2814;Concejales Titulares
OLAVARRIA;OLAVARRIA;Provincia de Buenos Aires;Septima;Olavarría;2025;Nulo;Nulo;1081;Concejales Titulares
ZARATE;ZARATE;Provincia de Buenos Aires;Segunda;Partido de Zárate;2025;La Libertad Avanza;Positivo;33532;Concejales Titulares
ZARATE;ZARATE;Provincia de Buenos Aires;Segunda;Partido de Zárate;2025;Fuerza Patria;Positivo;23610;Concejales Titulares
ZARATE;ZARATE;Provincia de Buenos Aires;Segunda;Partido de Zárate;2025;Nulo;Nulo;871;Concejales Titulares
ZARATE;ZARATE;Provincia de Buenos Aires;Segunda;Partido de Zárate;2025;En Blanco;En Blanco;2510;Concejales Titulares
ZARATE;ZARATE;Provincia de Buenos Aires;Segunda;Partido de Zárate;2025;Otras fuerzas;Positivo;3219;Concejales Titulares
ZARATE;ZARATE;Provincia de Buenos Aires;Segunda;Partido de Zárate;2025;Potencia;Positivo;3918;Concejales Titulares
ZARATE;ZARATE;Provincia de Buenos Aires;Segunda;Partido de Zárate;2025;Frente de Izquierda;Positivo;4144;Concejales Titulares
PATAGONES;PATAGONES;Provincia de Buenos Aires;Sexta;Patagones;2025;La Libertad Avanza;Positivo;8302;Concejales Titulares
PATAGONES;PATAGONES;Provincia de Buenos Aires;Sexta;Patagones;2025;Nulo;Nulo;253;Concejales Titulares
PATAGONES;PATAGONES;Provincia de Buenos Aires;Sexta;Patagones;2025;Somos;Positivo;1064;Concejales Titulares
PATAGONES;PATAGONES;Provincia de Buenos Aires;Sexta;Patagones;2025;Fuerza Patria;Positivo;7032;Concejales Titulares
PATAGONES;PATAGONES;Provincia de Buenos Aires;Sexta;Patagones;2025;Potencia;Positivo;654;Concejales Titulares
PATAGONES;PATAGONES;Provincia de Buenos Aires;Sexta;Patagones;2025;Frente de Izquierda;Positivo;0;Concejales Titulares
PATAGONES;PATAGONES;Provincia de Buenos Aires;Sexta;Patagones;2025;En Blanco;En Blanco;2172;Concejales Titulares
PEHUAJO;PEHUAJO;Provincia de Buenos Aires;Cuarta;Pehuajó;2025;Nulo;Nulo;401;Concejales Titulares
PEHUAJO;PEHUAJO;Provincia de Buenos Aires;Cuarta;Pehuajó;2025;Fuerza Patria;Positivo;9980;Concejales Titulares
PEHUAJO;PEHUAJO;Provincia de Buenos Aires;Cuarta;Pehuajó;2025;La Libertad Avanza;Positivo;11272;Concejales Titulares
PEHUAJO;PEHUAJO;Provincia de Buenos Aires;Cuarta;Pehuajó;2025;En Blanco;En Blanco;1623;Concejales Titulares
PEHUAJO;PEHUAJO;Provincia de Buenos Aires;Cuarta;Pehuajó;2025;Somos;Positivo;1040;Concejales Titulares
PEHUAJO;PEHUAJO;Provincia de Buenos Aires;Cuarta;Pehuajó;2025;Frente de Izquierda;Positivo;891;Concejales Titulares
PEHUAJO;PEHUAJO;Provincia de Buenos Aires;Cuarta;Pehuajó;2025;Otras fuerzas;Positivo;993;Concejales Titulares
PELLEGRINI;PELLEGRINI;Provincia de Buenos Aires;Sexta;Pellegrini;2025;Frente de Izquierda;Positivo;0;Concejales Titulares
PELLEGRINI;PELLEGRINI;Provincia de Buenos Aires;Sexta;Pellegrini;2025;En Blanco;En Blanco;249;Concejales Titulares
PELLEGRINI;PELLEGRINI;Provincia de Buenos Aires;Sexta;Pellegrini;2025;Nulo;Nulo;29;Concejales Titulares
PELLEGRINI;PELLEGRINI;Provincia de Buenos Aires;Sexta;Pellegrini;2025;Fuerza Patria;Positivo;1801;Concejales Titulares
PELLEGRINI;PELLEGRINI;Provincia de Buenos Aires;Sexta;Pellegrini;2025;La Libertad Avanza;Positivo;1990;Concejales Titulares
PELLEGRINI;PELLEGRINI;Provincia de Buenos Aires;Sexta;Pellegrini;2025;Somos;Positivo;0;Concejales Titulares
PERGAMINO;PERGAMINO;Provincia de Buenos Aires;Segunda;Pergamino;2025;Otras fuerzas;Positivo;5346;Concejales Titulares
PERGAMINO;PERGAMINO;Provincia de Buenos Aires;Segunda;Pergamino;2025;Nulo;Nulo;947;Concejales Titulares
PERGAMINO;PERGAMINO;Provincia de Buenos Aires;Segunda;Pergamino;2025;En Blanco;En Blanco;3360;Concejales Titulares
PERGAMINO;PERGAMINO;Provincia de Buenos Aires;Segunda;Pergamino;2025;La Libertad Avanza;Positivo;37972;Concejales Titulares
PERGAMINO;PERGAMINO;Provincia de Buenos Aires;Segunda;Pergamino;2025;Frente de Izquierda;Positivo;2576;Concejales Titulares
PERGAMINO;PERGAMINO;Provincia de Buenos Aires;Segunda;Pergamino;2025;Fuerza Patria;Positivo;14699;Concejales Titulares
PERGAMINO;PERGAMINO;Provincia de Buenos Aires;Segunda;Pergamino;2025;Potencia;Positivo;0;Concejales Titulares
PILA;PILA;Provincia de Buenos Aires;Quinta;Pila;2025;Fuerza Patria;Positivo;1365;Concejales Titulares
PILA;PILA;Provincia de Buenos Aires;Quinta;Pila;2025;Frente de Izquierda;Positivo;0;Concejales Titulares
PILA;PILA;Provincia de Buenos Aires;Quinta;Pila;2025;Nulo;Nulo;27;Concejales Titulares
PILA;PILA;Provincia de Buenos Aires;Quinta;Pila;2025;La Libertad Avanza;Positivo;1285;Concejales Titulares
PILA;PILA;Provincia de Buenos Aires;Quinta;Pila;2025;En Blanco;En Blanco;127;Concejales Titulares
PILA;PILA;Provincia de Buenos Aires;Quinta;Pila;2025;Somos;Positivo;0;Concejales Titulares
PILAR;PILAR;Provincia de Buenos Aires;Primera;Pilar;2025;La Libertad Avanza;Positivo;82504;Concejales Titulares
PILAR;PILAR;Provincia de Buenos Aires;Primera;Pilar;2025;Potencia;Positivo;6452;Concejales Titulares
PILAR;PILAR;Provincia de Buenos Aires;Primera;Pilar;2025;Fuerza Patria;Positivo;88092;Concejales Titulares
PILAR;PILAR;Provincia de Buenos Aires;Primera;Pilar;2025;Nulo;Nulo;2213;Concejales Titulares
PILAR;PILAR;Provincia de Buenos Aires;Primera;Pilar;2025;Somos;Positivo;6331;Concejales Titulares
PILAR;PILAR;Provincia de Buenos Aires;Primera;Pilar;2025;Frente de Izquierda;Positivo;11608;Concejales Titulares
PILAR;PILAR;Provincia de Buenos Aires;Primera;Pilar;2025;En Blanco;En Blanco;3850;Concejales Titulares
PINAMAR;PINAMAR;Provincia de Buenos Aires;Quinta;Pinamar;2025;Otras fuerzas;Positivo;4377;Concejales Titulares
PINAMAR;PINAMAR;Provincia de Buenos Aires;Quinta;Pinamar;2025;Somos;Positivo;0;Concejales Titulares
PINAMAR;PINAMAR;Provincia de Buenos Aires;Quinta;Pinamar;2025;En Blanco;En Blanco;984;Concejales Titulares
PINAMAR;PINAMAR;Provincia de Buenos Aires;Quinta;Pinamar;2025;Fuerza Patria;Positivo;5450;Concejales Titulares
PINAMAR;PINAMAR;Provincia de Buenos Aires;Quinta;Pinamar;2025;Frente de Izquierda;Positivo;0;Concejales Titulares
PINAMAR;PINAMAR;Provincia de Buenos Aires;Quinta;Pinamar;2025;La Libertad Avanza;Positivo;8232;Concejales Titulares
PINAMAR;PINAMAR;Provincia de Buenos Aires;Quinta;Pinamar;2025;Nulo;Nulo;360;Concejales Titulares
PRESIDENTE PERON;PRESIDENTE PERON;Provincia de Buenos Aires;Tercera;Presidente Perón;2025;Potencia;Positivo;3405;Concejales Titulares
PRESIDENTE PERON;PRESIDENTE PERON;Provincia de Buenos Aires;Tercera;Presidente Perón;2025;La Libertad Avanza;Positivo;9972;Concejales Titulares
PRESIDENTE PERON;PRESIDENTE PERON;Provincia de Buenos Aires;Tercera;Presidente Perón;2025;Nulo;Nulo;982;Concejales Titulares
PRESIDENTE PERON;PRESIDENTE PERON;Provincia de Buenos Aires;Tercera;Presidente Perón;2025;En Blanco;En Blanco;4370;Concejales Titulares
PRESIDENTE PERON;PRESIDENTE PERON;Provincia de Buenos Aires;Tercera;Presidente Perón;2025;Frente de Izquierda;Positivo;3849;Concejales Titulares
PRESIDENTE PERON;PRESIDENTE PERON;Provincia de Buenos Aires;Tercera;Presidente Perón;2025;Fuerza Patria;Positivo;18095;Concejales Titulares
PRESIDENTE PERON;PRESIDENTE PERON;Provincia de Buenos Aires;Tercera;Presidente Perón;2025;Otras fuerzas;Positivo;8168;Concejales Titulares
PRESIDENTE PERON;PRESIDENTE PERON;Provincia de Buenos Aires;Tercera;Presidente Perón;2025;Somos;Positivo;2345;Concejales Titulares
PUNTA INDIO;PUNTA INDIO;Provincia de Buenos Aires;Tercera;Punta Indio;2025;Somos;Positivo;0;Concejales Titulares
PUNTA INDIO;PUNTA INDIO;Provincia de Buenos Aires;Tercera;Punta Indio;2025;La Libertad Avanza;Positivo;3568;Concejales Titulares
PUNTA INDIO;PUNTA INDIO;Provincia de Buenos Aires;Tercera;Punta Indio;2025;Potencia;Positivo;0;Concejales Titulares
PUNTA INDIO;PUNTA INDIO;Provincia de Buenos Aires;Tercera;Punta Indio;2025;En Blanco;En Blanco;963;Concejales Titulares
PUNTA INDIO;PUNTA INDIO;Provincia de Buenos Aires;Tercera;Punta Indio;2025;Frente de Izquierda;Positivo;0;Concejales Titulares
PUNTA INDIO;PUNTA INDIO;Provincia de Buenos Aires;Tercera;Punta Indio;2025;Fuerza Patria;Positivo;2801;Concejales Titulares
PUNTA INDIO;PUNTA INDIO;Provincia de Buenos Aires;Tercera;Punta Indio;2025;Nulo;Nulo;67;Concejales Titulares
PUAN;PUAN;Provincia de Buenos Aires;Sexta;Puán;2025;Nulo;Nulo;142;Concejales Titulares
PUAN;PUAN;Provincia de Buenos Aires;Sexta;Puán;2025;La Libertad Avanza;Positivo;5747;Concejales Titulares
PUAN;PUAN;Provincia de Buenos Aires;Sexta;Puán;2025;Somos;Positivo;0;Concejales Titulares
PUAN;PUAN;Provincia de Buenos Aires;Sexta;Puán;2025;Fuerza Patria;Positivo;2381;Concejales Titulares
PUAN;PUAN;Provincia de Buenos Aires;Sexta;Puán;2025;Frente de Izquierda;Positivo;875;Concejales Titulares
PUAN;PUAN;Provincia de Buenos Aires;Sexta;Puán;2025;En Blanco;En Blanco;1278;Concejales Titulares
QUILMES;QUILMES;Provincia de Buenos Aires;Tercera;Quilmes;2025;Fuerza Patria;Positivo;140259;Concejales Titulares
QUILMES;QUILMES;Provincia de Buenos Aires;Tercera;Quilmes;2025;La Libertad Avanza;Positivo;158118;Concejales Titulares
QUILMES;QUILMES;Provincia de Buenos Aires;Tercera;Quilmes;2025;Potencia;Positivo;9755;Concejales Titulares
QUILMES;QUILMES;Provincia de Buenos Aires;Tercera;Quilmes;2025;Frente de Izquierda;Positivo;23762;Concejales Titulares
QUILMES;QUILMES;Provincia de Buenos Aires;Tercera;Quilmes;2025;En Blanco;En Blanco;8649;Concejales Titulares
QUILMES;QUILMES;Provincia de Buenos Aires;Tercera;Quilmes;2025;Somos;Positivo;11569;Concejales Titulares
QUILMES;QUILMES;Provincia de Buenos Aires;Tercera;Quilmes;2025;Nulo;Nulo;2637;Concejales Titulares
RAMALLO;RAMALLO;Provincia de Buenos Aires;Segunda;Ramallo;2025;La Libertad Avanza;Positivo;12088;Concejales Titulares
RAMALLO;RAMALLO;Provincia de Buenos Aires;Segunda;Ramallo;2025;Otras fuerzas;Positivo;1007;Concejales Titulares
RAMALLO;RAMALLO;Provincia de Buenos Aires;Segunda;Ramallo;2025;Nulo;Nulo;111;Concejales Titulares
RAMALLO;RAMALLO;Provincia de Buenos Aires;Segunda;Ramallo;2025;En Blanco;En Blanco;933;Concejales Titulares
RAMALLO;RAMALLO;Provincia de Buenos Aires;Segunda;Ramallo;2025;Frente de Izquierda;Positivo;726;Concejales Titulares
RAMALLO;RAMALLO;Provincia de Buenos Aires;Segunda;Ramallo;2025;Potencia;Positivo;2096;Concejales Titulares
RAMALLO;RAMALLO;Provincia de Buenos Aires;Segunda;Ramallo;2025;Fuerza Patria;Positivo;6049;Concejales Titulares
RAUCH;RAUCH;Provincia de Buenos Aires;Quinta;Rauch;2025;La Libertad Avanza;Positivo;5103;Concejales Titulares
RAUCH;RAUCH;Provincia de Buenos Aires;Quinta;Rauch;2025;Frente de Izquierda;Positivo;304;Concejales Titulares
RAUCH;RAUCH;Provincia de Buenos Aires;Quinta;Rauch;2025;En Blanco;En Blanco;824;Concejales Titulares
RAUCH;RAUCH;Provincia de Buenos Aires;Quinta;Rauch;2025;Nulo;Nulo;60;Concejales Titulares
RAUCH;RAUCH;Provincia de Buenos Aires;Quinta;Rauch;2025;Fuerza Patria;Positivo;4395;Concejales Titulares
RAUCH;RAUCH;Provincia de Buenos Aires;Quinta;Rauch;2025;Somos;Positivo;0;Concejales Titulares
RIVADAVIA;RIVADAVIA;Provincia de Buenos Aires;Cuarta;Rivadavia;2025;Somos;Positivo;0;Concejales Titulares
RIVADAVIA;RIVADAVIA;Provincia de Buenos Aires;Cuarta;Rivadavia;2025;En Blanco;En Blanco;1264;Concejales Titulares
RIVADAVIA;RIVADAVIA;Provincia de Buenos Aires;Cuarta;Rivadavia;2025;La Libertad Avanza;Positivo;6623;Concejales Titulares
RIVADAVIA;RIVADAVIA;Provincia de Buenos Aires;Cuarta;Rivadavia;2025;Nulo;Nulo;82;Concejales Titulares
RIVADAVIA;RIVADAVIA;Provincia de Buenos Aires;Cuarta;Rivadavia;2025;Frente de Izquierda;Positivo;0;Concejales Titulares
RIVADAVIA;RIVADAVIA;Provincia de Buenos Aires;Cuarta;Rivadavia;2025;Fuerza Patria;Positivo;3257;Concejales Titulares
ROJAS;ROJAS;Provincia de Buenos Aires;Segunda;Rojas;2025;Potencia;Positivo;0;Concejales Titulares
ROJAS;ROJAS;Provincia de Buenos Aires;Segunda;Rojas;2025;Fuerza Patria;Positivo;3431;Concejales Titulares
ROJAS;ROJAS;Provincia de Buenos Aires;Segunda;Rojas;2025;Nulo;Nulo;227;Concejales Titulares
ROJAS;ROJAS;Provincia de Buenos Aires;Segunda;Rojas;2025;En Blanco;En Blanco;2460;Concejales Titulares
ROJAS;ROJAS;Provincia de Buenos Aires;Segunda;Rojas;2025;La Libertad Avanza;Positivo;8710;Concejales Titulares
ROJAS;ROJAS;Provincia de Buenos Aires;Segunda;Rojas;2025;Frente de Izquierda;Positivo;0;Concejales Titulares
ROJAS;ROJAS;Provincia de Buenos Aires;Segunda;Rojas;2025;Otras fuerzas;Positivo;607;Concejales Titulares
ROQUE PEREZ;ROQUE PEREZ;Provincia de Buenos Aires;Septima;Roque Pérez;2025;Potencia;Positivo;162;Concejales Titulares
ROQUE PEREZ;ROQUE PEREZ;Provincia de Buenos Aires;Septima;Roque Pérez;2025;Nulo;Nulo;79;Concejales Titulares
ROQUE PEREZ;ROQUE PEREZ;Provincia de Buenos Aires;Septima;Roque Pérez;2025;Somos;Positivo;323;Concejales Titulares
ROQUE PEREZ;ROQUE PEREZ;Provincia de Buenos Aires;Septima;Roque Pérez;2025;La Libertad Avanza;Positivo;4799;Concejales Titulares
ROQUE PEREZ;ROQUE PEREZ;Provincia de Buenos Aires;Septima;Roque Pérez;2025;Fuerza Patria;Positivo;2778;Concejales Titulares
ROQUE PEREZ;ROQUE PEREZ;Provincia de Buenos Aires;Septima;Roque Pérez;2025;Frente de Izquierda;Positivo;0;Concejales Titulares
ROQUE PEREZ;ROQUE PEREZ;Provincia de Buenos Aires;Septima;Roque Pérez;2025;En Blanco;En Blanco;525;Concejales Titulares
SAAVEDRA;SAAVEDRA;Provincia de Buenos Aires;Sexta;Saavedra;2025;Otras fuerzas;Positivo;3735;Concejales Titulares
SAAVEDRA;SAAVEDRA;Provincia de Buenos Aires;Sexta;Saavedra;2025;Potencia;Positivo;164;Concejales Titulares
SAAVEDRA;SAAVEDRA;Provincia de Buenos Aires;Sexta;Saavedra;2025;Somos;Positivo;0;Concejales Titulares
SAAVEDRA;SAAVEDRA;Provincia de Buenos Aires;Sexta;Saavedra;2025;Nulo;Nulo;336;Concejales Titulares
SAAVEDRA;SAAVEDRA;Provincia de Buenos Aires;Sexta;Saavedra;2025;Fuerza Patria;Positivo;2314;Concejales Titulares
SAAVEDRA;SAAVEDRA;Provincia de Buenos Aires;Sexta;Saavedra;2025;La Libertad Avanza;Positivo;5627;Concejales Titulares
SAAVEDRA;SAAVEDRA;Provincia de Buenos Aires;Sexta;Saavedra;2025;Frente de Izquierda;Positivo;240;Concejales Titulares
SAAVEDRA;SAAVEDRA;Provincia de Buenos Aires;Sexta;Saavedra;2025;En Blanco;En Blanco;771;Concejales Titulares
SALADILLO;SALADILLO;Provincia de Buenos Aires;Septima;Saladillo;2025;Nulo;Nulo;234;Concejales Titulares
SALADILLO;SALADILLO;Provincia de Buenos Aires;Septima;Saladillo;2025;Frente de Izquierda;Positivo;452;Concejales Titulares
SALADILLO;SALADILLO;Provincia de Buenos Aires;Septima;Saladillo;2025;La Libertad Avanza;Positivo;11135;Concejales Titulares
SALADILLO;SALADILLO;Provincia de Buenos Aires;Septima;Saladillo;2025;En Blanco;En Blanco;826;Concejales Titulares
SALADILLO;SALADILLO;Provincia de Buenos Aires;Septima;Saladillo;2025;Fuerza Patria;Positivo;8042;Concejales Titulares
SALADILLO;SALADILLO;Provincia de Buenos Aires;Septima;Saladillo;2025;Somos;Positivo;390;Concejales Titulares
SALLIQUELO;SALLIQUELO;Provincia de Buenos Aires;Sexta;Salliqueló;2025;La Libertad Avanza;Positivo;2908;Concejales Titulares
SALLIQUELO;SALLIQUELO;Provincia de Buenos Aires;Sexta;Salliqueló;2025;Somos;Positivo;0;Concejales Titulares
SALLIQUELO;SALLIQUELO;Provincia de Buenos Aires;Sexta;Salliqueló;2025;Nulo;Nulo;68;Concejales Titulares
SALLIQUELO;SALLIQUELO;Provincia de Buenos Aires;Sexta;Salliqueló;2025;En Blanco;En Blanco;277;Concejales Titulares
SALLIQUELO;SALLIQUELO;Provincia de Buenos Aires;Sexta;Salliqueló;2025;Frente de Izquierda;Positivo;0;Concejales Titulares
SALLIQUELO;SALLIQUELO;Provincia de Buenos Aires;Sexta;Salliqueló;2025;Fuerza Patria;Positivo;1861;Concejales Titulares
SALLIQUELO;SALLIQUELO;Provincia de Buenos Aires;Sexta;Salliqueló;2025;Otras fuerzas;Positivo;798;Concejales Titulares
SALTO;SALTO;Provincia de Buenos Aires;Segunda;Salto;2025;En Blanco;En Blanco;1412;Concejales Titulares
SALTO;SALTO;Provincia de Buenos Aires;Segunda;Salto;2025;Frente de Izquierda;Positivo;781;Concejales Titulares
SALTO;SALTO;Provincia de Buenos Aires;Segunda;Salto;2025;La Libertad Avanza;Positivo;9889;Concejales Titulares
SALTO;SALTO;Provincia de Buenos Aires;Segunda;Salto;2025;Fuerza Patria;Positivo;7664;Concejales Titulares
SALTO;SALTO;Provincia de Buenos Aires;Segunda;Salto;2025;Otras fuerzas;Positivo;1048;Concejales Titulares
SALTO;SALTO;Provincia de Buenos Aires;Segunda;Salto;2025;Potencia;Positivo;903;Concejales Titulares
SALTO;SALTO;Provincia de Buenos Aires;Segunda;Salto;2025;Nulo;Nulo;87;Concejales Titulares
SAN ANDRES DE GILES;SAN ANDRES DE GILES;Provincia de Buenos Aires;Segunda;San Andrés de Giles;2025;En Blanco;En Blanco;642;Concejales Titulares
SAN ANDRES DE GILES;SAN ANDRES DE GILES;Provincia de Buenos Aires;Segunda;San Andrés de Giles;2025;Nulo;Nulo;56;Concejales Titulares
SAN ANDRES DE GILES;SAN ANDRES DE GILES;Provincia de Buenos Aires;Segunda;San Andrés de Giles;2025;La Libertad Avanza;Positivo;7282;Concejales Titulares
SAN ANDRES DE GILES;SAN ANDRES DE GILES;Provincia de Buenos Aires;Segunda;San Andrés de Giles;2025;Otras fuerzas;Positivo;382;Concejales Titulares
SAN ANDRES DE GILES;SAN ANDRES DE GILES;Provincia de Buenos Aires;Segunda;San Andrés de Giles;2025;Fuerza Patria;Positivo;5247;Concejales Titulares
SAN ANDRES DE GILES;SAN ANDRES DE GILES;Provincia de Buenos Aires;Segunda;San Andrés de Giles;2025;Frente de Izquierda;Positivo;355;Concejales Titulares
SAN ANDRES DE GILES;SAN ANDRES DE GILES;Provincia de Buenos Aires;Segunda;San Andrés de Giles;2025;Potencia;Positivo;1253;Concejales Titulares
SAN ANTONIO DE ARECO;SAN ANTONIO DE ARECO;Provincia de Buenos Aires;Segunda;San Antonio de Areco;2025;Otras fuerzas;Positivo;325;Concejales Titulares
SAN ANTONIO DE ARECO;SAN ANTONIO DE ARECO;Provincia de Buenos Aires;Segunda;San Antonio de Areco;2025;Nulo;Nulo;215;Concejales Titulares
SAN ANTONIO DE ARECO;SAN ANTONIO DE ARECO;Provincia de Buenos Aires;Segunda;San Antonio de Areco;2025;Fuerza Patria;Positivo;4667;Concejales Titulares
SAN ANTONIO DE ARECO;SAN ANTONIO DE ARECO;Provincia de Buenos Aires;Segunda;San Antonio de Areco;2025;En Blanco;En Blanco;820;Concejales Titulares
SAN ANTONIO DE ARECO;SAN ANTONIO DE ARECO;Provincia de Buenos Aires;Segunda;San Antonio de Areco;2025;Frente de Izquierda;Positivo;1743;Concejales Titulares
SAN ANTONIO DE ARECO;SAN ANTONIO DE ARECO;Provincia de Buenos Aires;Segunda;San Antonio de Areco;2025;Potencia;Positivo;405;Concejales Titulares
