base_original;distrito;Provincia;seccion_electoral;MUNICIPIO_mapa;eleccion;Partido;Tipo_Voto;votos;Tipo_elección
MERLO;MERLO;Provincia de Buenos Aires;Primera;Merlo;2025;Frente de Izquierda;Positivo;26053;Senadores Provinciales
MERLO;MERLO;Provincia de Buenos Aires;Primera;Merlo;2025;Nulo;Nulo;2994;Senadores Provinciales
MONTE;MONTE;Provincia de Buenos Aires;Quinta;Monte;2025;Frente de Izquierda;Positivo;452;Senadores Provinciales
MONTE;MONTE;Provincia de Buenos Aires;Quinta;Monte;2025;La Libertad Avanza;Positivo;7233;Senadores Provinciales
MONTE;MONTE;Provincia de Buenos Aires;Quinta;Monte;2025;Somos;Positivo;785;Senadores Provinciales
MONTE;MONTE;Provincia de Buenos Aires;Quinta;Monte;2025;En Blanco;En Blanco;1033;Senadores Provinciales
MONTE;MONTE;Provincia de Buenos Aires;Quinta;Monte;2025;Fuerza Patria;Positivo;4544;Senadores Provinciales
MONTE;MONTE;Provincia de Buenos Aires;Quinta;Monte;2025;Nulo;Nulo;121;Senadores Provinciales
MONTE HERMOSO;MONTE HERMOSO;Provincia de Buenos Aires;Sexta;Monte Hermoso;2025;La Libertad Avanza;Positivo;2438;Diputados Provinciales
MONTE HERMOSO;MONTE HERMOSO;Provincia de Buenos Aires;Sexta;Monte Hermoso;2025;Somos;Positivo;75;Diputados Provinciales
MONTE HERMOSO;MONTE HERMOSO;Provincia de Buenos Aires;Sexta;Monte Hermoso;2025;En Blanco;En Blanco;249;Diputados Provinciales
MONTE HERMOSO;MONTE HERMOSO;Provincia de Buenos Aires;Sexta;Monte Hermoso;2025;Nulo;Nulo;57;Diputados Provinciales
MONTE HERMOSO;MONTE HERMOSO;Provincia de Buenos Aires;Sexta;Monte Hermoso;2025;Frente de Izquierda;Positivo;208;Diputados Provinciales
MONTE HERMOSO;MONTE HERMOSO;Provincia de Buenos Aires;Sexta;Monte Hermoso;2025;Fuerza Patria;Positivo;3370;Diputados Provinciales
MORENO;MORENO;Provincia de Buenos Aires;Primera;Moreno;2025;La Libertad Avanza;Positivo;87862;Senadores Provinciales
MORENO;MORENO;Provincia de Buenos Aires;Primera;Moreno;2025;En Blanco;En Blanco;14493;Senadores Provinciales
MORENO;MORENO;Provincia de Buenos Aires;Primera;Moreno;2025;Somos;Positivo;9352;Senadores Provinciales
MORENO;MORENO;Provincia de Buenos Aires;Primera;Moreno;2025;Potencia;Positivo;8447;Senadores Provinciales
MORENO;MORENO;Provincia de Buenos Aires;Primera;Moreno;2025;Frente de Izquierda;Positivo;22161;Senadores Provinciales
MORENO;MORENO;Provincia de Buenos Aires;Primera;Moreno;2025;Otras fuerzas;Positivo;0;Senadores Provinciales
MORENO;MORENO;Provincia de Buenos Aires;Primera;Moreno;2025;Nulo;Nulo;2759;Senadores Provinciales
MORENO;MORENO;Provincia de Buenos Aires;Primera;Moreno;2025;Fuerza Patria;Positivo;115020;Senadores Provinciales
MORON;MORON;Provincia de Buenos Aires;Primera;Morón;2025;Frente de Izquierda;Positivo;14760;Senadores Provinciales
MORON;MORON;Provincia de Buenos Aires;Primera;Morón;2025;En Blanco;En Blanco;3682;Senadores Provinciales
MORON;MORON;Provincia de Buenos Aires;Primera;Morón;2025;La Libertad Avanza;Positivo;104233;Senadores Provinciales
MORON;MORON;Provincia de Buenos Aires;Primera;Morón;2025;Somos;Positivo;8317;Senadores Provinciales
MORON;MORON;Provincia de Buenos Aires;Primera;Morón;2025;Potencia;Positivo;5283;Senadores Provinciales
MORON;MORON;Provincia de Buenos Aires;Primera;Morón;2025;Nulo;Nulo;2294;Senadores Provinciales
MORON;MORON;Provincia de Buenos Aires;Primera;Morón;2025;Fuerza Patria;Positivo;68105;Senadores Provinciales
NAVARRO;NAVARRO;Provincia de Buenos Aires;Primera;Navarro;2025;Frente de Izquierda;Positivo;221;Senadores Provinciales
NAVARRO;NAVARRO;Provincia de Buenos Aires;Primera;Navarro;2025;La Libertad Avanza;Positivo;6553;Senadores Provinciales
NAVARRO;NAVARRO;Provincia de Buenos Aires;Primera;Navarro;2025;Potencia;Positivo;115;Senadores Provinciales
NAVARRO;NAVARRO;Provincia de Buenos Aires;Primera;Navarro;2025;Nulo;Nulo;132;Senadores Provinciales
NAVARRO;NAVARRO;Provincia de Buenos Aires;Primera;Navarro;2025;Fuerza Patria;Positivo;3165;Senadores Provinciales
NAVARRO;NAVARRO;Provincia de Buenos Aires;Primera;Navarro;2025;En Blanco;En Blanco;1251;Senadores Provinciales
NAVARRO;NAVARRO;Provincia de Buenos Aires;Primera;Navarro;2025;Somos;Positivo;235;Senadores Provinciales
NAVARRO;NAVARRO;Provincia de Buenos Aires;Primera;Navarro;2025;Otras fuerzas;Positivo;0;Senadores Provinciales
NECOCHEA;NECOCHEA;Provincia de Buenos Aires;Quinta;Necochea;2025;Fuerza Patria;Positivo;12805;Senadores Provinciales
NECOCHEA;NECOCHEA;Provincia de Buenos Aires;Quinta;Necochea;2025;Potencia;Positivo;0;Senadores Provinciales
NECOCHEA;NECOCHEA;Provincia de Buenos Aires;Quinta;Necochea;2025;Somos;Positivo;1676;Senadores Provinciales
NECOCHEA;NECOCHEA;Provincia de Buenos Aires;Quinta;Necochea;2025;Otras fuerzas;Positivo;0;Senadores Provinciales
NECOCHEA;NECOCHEA;Provincia de Buenos Aires;Quinta;Necochea;2025;Nulo;Nulo;668;Senadores Provinciales
NECOCHEA;NECOCHEA;Provincia de Buenos Aires;Quinta;Necochea;2025;En Blanco;En Blanco;11693;Senadores Provinciales
NECOCHEA;NECOCHEA;Provincia de Buenos Aires;Quinta;Necochea;2025;Frente de Izquierda;Positivo;2154;Senadores Provinciales
NECOCHEA;NECOCHEA;Provincia de Buenos Aires;Quinta;Necochea;2025;La Libertad Avanza;Positivo;30443;Senadores Provinciales
NUEVE DE JULIO;9 DE JULIO;Provincia de Buenos Aires;Cuarta;Nueve de Julio;2025;Frente de Izquierda;Positivo;1359;Senadores Provinciales
NUEVE DE JULIO;9 DE JULIO;Provincia de Buenos Aires;Cuarta;Nueve de Julio;2025;Nulo;Nulo;324;Senadores Provinciales
NUEVE DE JULIO;9 DE JULIO;Provincia de Buenos Aires;Cuarta;Nueve de Julio;2025;La Libertad Avanza;Positivo;18787;Senadores Provinciales
NUEVE DE JULIO;9 DE JULIO;Provincia de Buenos Aires;Cuarta;Nueve de Julio;2025;Potencia;Positivo;0;Senadores Provinciales
NUEVE DE JULIO;9 DE JULIO;Provincia de Buenos Aires;Cuarta;Nueve de Julio;2025;Somos;Positivo;1400;Senadores Provinciales
NUEVE DE JULIO;9 DE JULIO;Provincia de Buenos Aires;Cuarta;Nueve de Julio;2025;En Blanco;En Blanco;2148;Senadores Provinciales
NUEVE DE JULIO;9 DE JULIO;Provincia de Buenos Aires;Cuarta;Nueve de Julio;2025;Fuerza Patria;Positivo;7143;Senadores Provinciales
OLAVARRIA;OLAVARRIA;Provincia de Buenos Aires;Septima;Olavarría;2025;Somos;Positivo;3036;Senadores Provinciales
OLAVARRIA;OLAVARRIA;Provincia de Buenos Aires;Septima;Olavarría;2025;Frente de Izquierda;Positivo;4313;Senadores Provinciales
OLAVARRIA;OLAVARRIA;Provincia de Buenos Aires;Septima;Olavarría;2025;La Libertad Avanza;Positivo;38504;Senadores Provinciales
OLAVARRIA;OLAVARRIA;Provincia de Buenos Aires;Septima;Olavarría;2025;En Blanco;En Blanco;3261;Senadores Provinciales
OLAVARRIA;OLAVARRIA;Provincia de Buenos Aires;Septima;Olavarría;2025;Fuerza Patria;Positivo;20643;Senadores Provinciales
OLAVARRIA;OLAVARRIA;Provincia de Buenos Aires;Septima;Olavarría;2025;Nulo;Nulo;1062;Senadores Provinciales
ZARATE;ZARATE;Provincia de Buenos Aires;Segunda;Partido de Zárate;2025;En Blanco;En Blanco;9112;Diputados Provinciales
ZARATE;ZARATE;Provincia de Buenos Aires;Segunda;Partido de Zárate;2025;Otras fuerzas;Positivo;3221;Diputados Provinciales
ZARATE;ZARATE;Provincia de Buenos Aires;Segunda;Partido de Zárate;2025;Fuerza Patria;Positivo;24348;Diputados Provinciales
ZARATE;ZARATE;Provincia de Buenos Aires;Segunda;Partido de Zárate;2025;La Libertad Avanza;Positivo;27585;Diputados Provinciales
ZARATE;ZARATE;Provincia de Buenos Aires;Segunda;Partido de Zárate;2025;Potencia;Positivo;2570;Diputados Provinciales
ZARATE;ZARATE;Provincia de Buenos Aires;Segunda;Partido de Zárate;2025;Nulo;Nulo;768;Diputados Provinciales
ZARATE;ZARATE;Provincia de Buenos Aires;Segunda;Partido de Zárate;2025;Frente de Izquierda;Positivo;4200;Diputados Provinciales
PATAGONES;PATAGONES;Provincia de Buenos Aires;Sexta;Patagones;2025;Frente de Izquierda;Positivo;731;Diputados Provinciales
PATAGONES;PATAGONES;Provincia de Buenos Aires;Sexta;Patagones;2025;La Libertad Avanza;Positivo;9352;Diputados Provinciales
PATAGONES;PATAGONES;Provincia de Buenos Aires;Sexta;Patagones;2025;Potencia;Positivo;0;Diputados Provinciales
PATAGONES;PATAGONES;Provincia de Buenos Aires;Sexta;Patagones;2025;Somos;Positivo;1114;Diputados Provinciales
PATAGONES;PATAGONES;Provincia de Buenos Aires;Sexta;Patagones;2025;Fuerza Patria;Positivo;6633;Diputados Provinciales
PATAGONES;PATAGONES;Provincia de Buenos Aires;Sexta;Patagones;2025;En Blanco;En Blanco;1384;Diputados Provinciales
PATAGONES;PATAGONES;Provincia de Buenos Aires;Sexta;Patagones;2025;Nulo;Nulo;263;Diputados Provinciales
PEHUAJO;PEHUAJO;Provincia de Buenos Aires;Cuarta;Pehuajó;2025;La Libertad Avanza;Positivo;12845;Senadores Provinciales
PEHUAJO;PEHUAJO;Provincia de Buenos Aires;Cuarta;Pehuajó;2025;Otras fuerzas;Positivo;0;Senadores Provinciales
PEHUAJO;PEHUAJO;Provincia de Buenos Aires;Cuarta;Pehuajó;2025;Somos;Positivo;1011;Senadores Provinciales
PEHUAJO;PEHUAJO;Provincia de Buenos Aires;Cuarta;Pehuajó;2025;Frente de Izquierda;Positivo;899;Senadores Provinciales
PEHUAJO;PEHUAJO;Provincia de Buenos Aires;Cuarta;Pehuajó;2025;Nulo;Nulo;381;Senadores Provinciales
PEHUAJO;PEHUAJO;Provincia de Buenos Aires;Cuarta;Pehuajó;2025;En Blanco;En Blanco;1851;Senadores Provinciales
PEHUAJO;PEHUAJO;Provincia de Buenos Aires;Cuarta;Pehuajó;2025;Fuerza Patria;Positivo;9213;Senadores Provinciales
PELLEGRINI;PELLEGRINI;Provincia de Buenos Aires;Sexta;Pellegrini;2025;La Libertad Avanza;Positivo;2275;Diputados Provinciales
PELLEGRINI;PELLEGRINI;Provincia de Buenos Aires;Sexta;Pellegrini;2025;Frente de Izquierda;Positivo;49;Diputados Provinciales
PELLEGRINI;PELLEGRINI;Provincia de Buenos Aires;Sexta;Pellegrini;2025;En Blanco;En Blanco;306;Diputados Provinciales
PELLEGRINI;PELLEGRINI;Provincia de Buenos Aires;Sexta;Pellegrini;2025;Somos;Positivo;49;Diputados Provinciales
PELLEGRINI;PELLEGRINI;Provincia de Buenos Aires;Sexta;Pellegrini;2025;Fuerza Patria;Positivo;1363;Diputados Provinciales
PELLEGRINI;PELLEGRINI;Provincia de Buenos Aires;Sexta;Pellegrini;2025;Nulo;Nulo;27;Diputados Provinciales
PERGAMINO;PERGAMINO;Provincia de Buenos Aires;Segunda;Pergamino;2025;Otras fuerzas;Positivo;2981;Diputados Provinciales
PERGAMINO;PERGAMINO;Provincia de Buenos Aires;Segunda;Pergamino;2025;Nulo;Nulo;891;Diputados Provinciales
PERGAMINO;PERGAMINO;Provincia de Buenos Aires;Segunda;Pergamino;2025;Potencia;Positivo;1486;Diputados Provinciales
PERGAMINO;PERGAMINO;Provincia de Buenos Aires;Segunda;Pergamino;2025;La Libertad Avanza;Positivo;34312;Diputados Provinciales
PERGAMINO;PERGAMINO;Provincia de Buenos Aires;Segunda;Pergamino;2025;Fuerza Patria;Positivo;15272;Diputados Provinciales
PERGAMINO;PERGAMINO;Provincia de Buenos Aires;Segunda;Pergamino;2025;Frente de Izquierda;Positivo;2580;Diputados Provinciales
PERGAMINO;PERGAMINO;Provincia de Buenos Aires;Segunda;Pergamino;2025;En Blanco;En Blanco;7378;Diputados Provinciales
PILA;PILA;Provincia de Buenos Aires;Quinta;Pila;2025;La Libertad Avanza;Positivo;1325;Senadores Provinciales
PILA;PILA;Provincia de Buenos Aires;Quinta;Pila;2025;Somos;Positivo;44;Senadores Provinciales
PILA;PILA;Provincia de Buenos Aires;Quinta;Pila;2025;Frente de Izquierda;Positivo;35;Senadores Provinciales
PILA;PILA;Provincia de Buenos Aires;Quinta;Pila;2025;Fuerza Patria;Positivo;1166;Senadores Provinciales
PILA;PILA;Provincia de Buenos Aires;Quinta;Pila;2025;Nulo;Nulo;28;Senadores Provinciales
PILA;PILA;Provincia de Buenos Aires;Quinta;Pila;2025;En Blanco;En Blanco;206;Senadores Provinciales
PILAR;PILAR;Provincia de Buenos Aires;Primera;Pilar;2025;Potencia;Positivo;6523;Senadores Provinciales
PILAR;PILAR;Provincia de Buenos Aires;Primera;Pilar;2025;Somos;Positivo;6499;Senadores Provinciales
PILAR;PILAR;Provincia de Buenos Aires;Primera;Pilar;2025;Frente de Izquierda;Positivo;11663;Senadores Provinciales
PILAR;PILAR;Provincia de Buenos Aires;Primera;Pilar;2025;La Libertad Avanza;Positivo;82971;Senadores Provinciales
PILAR;PILAR;Provincia de Buenos Aires;Primera;Pilar;2025;Fuerza Patria;Positivo;86767;Senadores Provinciales
PILAR;PILAR;Provincia de Buenos Aires;Primera;Pilar;2025;En Blanco;En Blanco;4464;Senadores Provinciales
PILAR;PILAR;Provincia de Buenos Aires;Primera;Pilar;2025;Nulo;Nulo;2163;Senadores Provinciales
PINAMAR;PINAMAR;Provincia de Buenos Aires;Quinta;Pinamar;2025;Frente de Izquierda;Positivo;619;Senadores Provinciales
PINAMAR;PINAMAR;Provincia de Buenos Aires;Quinta;Pinamar;2025;Fuerza Patria;Positivo;5446;Senadores Provinciales
PINAMAR;PINAMAR;Provincia de Buenos Aires;Quinta;Pinamar;2025;Nulo;Nulo;260;Senadores Provinciales
PINAMAR;PINAMAR;Provincia de Buenos Aires;Quinta;Pinamar;2025;Otras fuerzas;Positivo;0;Senadores Provinciales
PINAMAR;PINAMAR;Provincia de Buenos Aires;Quinta;Pinamar;2025;La Libertad Avanza;Positivo;9885;Senadores Provinciales
PINAMAR;PINAMAR;Provincia de Buenos Aires;Quinta;Pinamar;2025;Somos;Positivo;329;Senadores Provinciales
PINAMAR;PINAMAR;Provincia de Buenos Aires;Quinta;Pinamar;2025;En Blanco;En Blanco;2864;Senadores Provinciales
PRESIDENTE PERON;PRESIDENTE PERON;Provincia de Buenos Aires;Tercera;Presidente Perón;2025;Frente de Izquierda;Positivo;3929;Diputados Provinciales
PRESIDENTE PERON;PRESIDENTE PERON;Provincia de Buenos Aires;Tercera;Presidente Perón;2025;Otras fuerzas;Positivo;0;Diputados Provinciales
PRESIDENTE PERON;PRESIDENTE PERON;Provincia de Buenos Aires;Tercera;Presidente Perón;2025;En Blanco;En Blanco;8553;Diputados Provinciales
PRESIDENTE PERON;PRESIDENTE PERON;Provincia de Buenos Aires;Tercera;Presidente Perón;2025;Somos;Positivo;2442;Diputados Provinciales
PRESIDENTE PERON;PRESIDENTE PERON;Provincia de Buenos Aires;Tercera;Presidente Perón;2025;La Libertad Avanza;Positivo;13163;Diputados Provinciales
PRESIDENTE PERON;PRESIDENTE PERON;Provincia de Buenos Aires;Tercera;Presidente Perón;2025;Nulo;Nulo;667;Diputados Provinciales
PRESIDENTE PERON;PRESIDENTE PERON;Provincia de Buenos Aires;Tercera;Presidente Perón;2025;Potencia;Positivo;2284;Diputados Provinciales
PRESIDENTE PERON;PRESIDENTE PERON;Provincia de Buenos Aires;Tercera;Presidente Perón;2025;Fuerza Patria;Positivo;20148;Diputados Provinciales
PUNTA INDIO;PUNTA INDIO;Provincia de Buenos Aires;Tercera;Punta Indio;2025;Nulo;Nulo;74;Diputados Provinciales
PUNTA INDIO;PUNTA INDIO;Provincia de Buenos Aires;Tercera;Punta Indio;2025;Frente de Izquierda;Positivo;242;Diputados Provinciales
PUNTA INDIO;PUNTA INDIO;Provincia de Buenos Aires;Tercera;Punta Indio;2025;Somos;Positivo;164;Diputados Provinciales
PUNTA INDIO;PUNTA INDIO;Provincia de Buenos Aires;Tercera;Punta Indio;2025;La Libertad Avanza;Positivo;3936;Diputados Provinciales
PUNTA INDIO;PUNTA INDIO;Provincia de Buenos Aires;Tercera;Punta Indio;2025;Fuerza Patria;Positivo;2577;Diputados Provinciales
PUNTA INDIO;PUNTA INDIO;Provincia de Buenos Aires;Tercera;Punta Indio;2025;En Blanco;En Blanco;244;Diputados Provinciales
PUNTA INDIO;PUNTA INDIO;Provincia de Buenos Aires;Tercera;Punta Indio;2025;Potencia;Positivo;162;Diputados Provinciales
PUAN;PUAN;Provincia de Buenos Aires;Sexta;Puán;2025;Frente de Izquierda;Positivo;715;Diputados Provinciales
PUAN;PUAN;Provincia de Buenos Aires;Sexta;Puán;2025;Somos;Positivo;266;Diputados Provinciales
PUAN;PUAN;Provincia de Buenos Aires;Sexta;Puán;2025;En Blanco;En Blanco;537;Diputados Provinciales
PUAN;PUAN;Provincia de Buenos Aires;Sexta;Puán;2025;La Libertad Avanza;Positivo;6752;Diputados Provinciales
PUAN;PUAN;Provincia de Buenos Aires;Sexta;Puán;2025;Nulo;Nulo;140;Diputados Provinciales
PUAN;PUAN;Provincia de Buenos Aires;Sexta;Puán;2025;Fuerza Patria;Positivo;2013;Diputados Provinciales
QUILMES;QUILMES;Provincia de Buenos Aires;Tercera;Quilmes;2025;Nulo;Nulo;2626;Diputados Provinciales
QUILMES;QUILMES;Provincia de Buenos Aires;Tercera;Quilmes;2025;Fuerza Patria;Positivo;140184;Diputados Provinciales
QUILMES;QUILMES;Provincia de Buenos Aires;Tercera;Quilmes;2025;En Blanco;En Blanco;7279;Diputados Provinciales
QUILMES;QUILMES;Provincia de Buenos Aires;Tercera;Quilmes;2025;Somos;Positivo;11289;Diputados Provinciales
QUILMES;QUILMES;Provincia de Buenos Aires;Tercera;Quilmes;2025;La Libertad Avanza;Positivo;160474;Diputados Provinciales
QUILMES;QUILMES;Provincia de Buenos Aires;Tercera;Quilmes;2025;Frente de Izquierda;Positivo;23293;Diputados Provinciales
QUILMES;QUILMES;Provincia de Buenos Aires;Tercera;Quilmes;2025;Potencia;Positivo;9604;Diputados Provinciales
RAMALLO;RAMALLO;Provincia de Buenos Aires;Segunda;Ramallo;2025;Otras fuerzas;Positivo;570;Diputados Provinciales
RAMALLO;RAMALLO;Provincia de Buenos Aires;Segunda;Ramallo;2025;La Libertad Avanza;Positivo;10769;Diputados Provinciales
RAMALLO;RAMALLO;Provincia de Buenos Aires;Segunda;Ramallo;2025;Frente de Izquierda;Positivo;761;Diputados Provinciales
RAMALLO;RAMALLO;Provincia de Buenos Aires;Segunda;Ramallo;2025;En Blanco;En Blanco;2534;Diputados Provinciales
RAMALLO;RAMALLO;Provincia de Buenos Aires;Segunda;Ramallo;2025;Nulo;Nulo;106;Diputados Provinciales
RAMALLO;RAMALLO;Provincia de Buenos Aires;Segunda;Ramallo;2025;Potencia;Positivo;1903;Diputados Provinciales
RAMALLO;RAMALLO;Provincia de Buenos Aires;Segunda;Ramallo;2025;Fuerza Patria;Positivo;6367;Diputados Provinciales
RAUCH;RAUCH;Provincia de Buenos Aires;Quinta;Rauch;2025;En Blanco;En Blanco;758;Senadores Provinciales
RAUCH;RAUCH;Provincia de Buenos Aires;Quinta;Rauch;2025;Nulo;Nulo;58;Senadores Provinciales
RAUCH;RAUCH;Provincia de Buenos Aires;Quinta;Rauch;2025;Fuerza Patria;Positivo;4027;Senadores Provinciales
RAUCH;RAUCH;Provincia de Buenos Aires;Quinta;Rauch;2025;Frente de Izquierda;Positivo;316;Senadores Provinciales
RAUCH;RAUCH;Provincia de Buenos Aires;Quinta;Rauch;2025;Somos;Positivo;140;Senadores Provinciales
RAUCH;RAUCH;Provincia de Buenos Aires;Quinta;Rauch;2025;La Libertad Avanza;Positivo;5387;Senadores Provinciales
RIVADAVIA;RIVADAVIA;Provincia de Buenos Aires;Cuarta;Rivadavia;2025;Nulo;Nulo;99;Senadores Provinciales
RIVADAVIA;RIVADAVIA;Provincia de Buenos Aires;Cuarta;Rivadavia;2025;Frente de Izquierda;Positivo;246;Senadores Provinciales
RIVADAVIA;RIVADAVIA;Provincia de Buenos Aires;Cuarta;Rivadavia;2025;En Blanco;En Blanco;791;Senadores Provinciales
RIVADAVIA;RIVADAVIA;Provincia de Buenos Aires;Cuarta;Rivadavia;2025;Somos;Positivo;213;Senadores Provinciales
RIVADAVIA;RIVADAVIA;Provincia de Buenos Aires;Cuarta;Rivadavia;2025;Fuerza Patria;Positivo;3217;Senadores Provinciales
RIVADAVIA;RIVADAVIA;Provincia de Buenos Aires;Cuarta;Rivadavia;2025;La Libertad Avanza;Positivo;6660;Senadores Provinciales
ROJAS;ROJAS;Provincia de Buenos Aires;Segunda;Rojas;2025;En Blanco;En Blanco;1397;Diputados Provinciales
ROJAS;ROJAS;Provincia de Buenos Aires;Segunda;Rojas;2025;Nulo;Nulo;232;Diputados Provinciales
ROJAS;ROJAS;Provincia de Buenos Aires;Segunda;Rojas;2025;Otras fuerzas;Positivo;496;Diputados Provinciales
ROJAS;ROJAS;Provincia de Buenos Aires;Segunda;Rojas;2025;Fuerza Patria;Positivo;3594;Diputados Provinciales
ROJAS;ROJAS;Provincia de Buenos Aires;Segunda;Rojas;2025;Frente de Izquierda;Positivo;508;Diputados Provinciales
ROJAS;ROJAS;Provincia de Buenos Aires;Segunda;Rojas;2025;La Libertad Avanza;Positivo;8882;Diputados Provinciales
ROJAS;ROJAS;Provincia de Buenos Aires;Segunda;Rojas;2025;Potencia;Positivo;326;Diputados Provinciales
ROQUE PEREZ;ROQUE PEREZ;Provincia de Buenos Aires;Septima;Roque Pérez;2025;Potencia;Positivo;0;Senadores Provinciales
ROQUE PEREZ;ROQUE PEREZ;Provincia de Buenos Aires;Septima;Roque Pérez;2025;Frente de Izquierda;Positivo;176;Senadores Provinciales
ROQUE PEREZ;ROQUE PEREZ;Provincia de Buenos Aires;Septima;Roque Pérez;2025;La Libertad Avanza;Positivo;5003;Senadores Provinciales
ROQUE PEREZ;ROQUE PEREZ;Provincia de Buenos Aires;Septima;Roque Pérez;2025;Nulo;Nulo;78;Senadores Provinciales
ROQUE PEREZ;ROQUE PEREZ;Provincia de Buenos Aires;Septima;Roque Pérez;2025;Somos;Positivo;275;Senadores Provinciales
ROQUE PEREZ;ROQUE PEREZ;Provincia de Buenos Aires;Septima;Roque Pérez;2025;Fuerza Patria;Positivo;2675;Senadores Provinciales
ROQUE PEREZ;ROQUE PEREZ;Provincia de Buenos Aires;Septima;Roque Pérez;2025;En Blanco;En Blanco;459;Senadores Provinciales
SAAVEDRA;SAAVEDRA;Provincia de Buenos Aires;Sexta;Saavedra;2025;Potencia;Positivo;0;Diputados Provinciales
SAAVEDRA;SAAVEDRA;Provincia de Buenos Aires;Sexta;Saavedra;2025;En Blanco;En Blanco;2113;Diputados Provinciales
SAAVEDRA;SAAVEDRA;Provincia de Buenos Aires;Sexta;Saavedra;2025;Otras fuerzas;Positivo;0;Diputados Provinciales
SAAVEDRA;SAAVEDRA;Provincia de Buenos Aires;Sexta;Saavedra;2025;La Libertad Avanza;Positivo;7743;Diputados Provinciales
SAAVEDRA;SAAVEDRA;Provincia de Buenos Aires;Sexta;Saavedra;2025;Frente de Izquierda;Positivo;328;Diputados Provinciales
SAAVEDRA;SAAVEDRA;Provincia de Buenos Aires;Sexta;Saavedra;2025;Fuerza Patria;Positivo;2529;Diputados Provinciales
SAAVEDRA;SAAVEDRA;Provincia de Buenos Aires;Sexta;Saavedra;2025;Somos;Positivo;229;Diputados Provinciales
SAAVEDRA;SAAVEDRA;Provincia de Buenos Aires;Sexta;Saavedra;2025;Nulo;Nulo;245;Diputados Provinciales
SALADILLO;SALADILLO;Provincia de Buenos Aires;Septima;Saladillo;2025;Fuerza Patria;Positivo;6633;Senadores Provinciales
SALADILLO;SALADILLO;Provincia de Buenos Aires;Septima;Saladillo;2025;Nulo;Nulo;228;Senadores Provinciales
SALADILLO;SALADILLO;Provincia de Buenos Aires;Septima;Saladillo;2025;En Blanco;En Blanco;1497;Senadores Provinciales
SALADILLO;SALADILLO;Provincia de Buenos Aires;Septima;Saladillo;2025;Somos;Positivo;392;Senadores Provinciales
SALADILLO;SALADILLO;Provincia de Buenos Aires;Septima;Saladillo;2025;La Libertad Avanza;Positivo;11791;Senadores Provinciales
SALADILLO;SALADILLO;Provincia de Buenos Aires;Septima;Saladillo;2025;Frente de Izquierda;Positivo;538;Senadores Provinciales
SALLIQUELO;SALLIQUELO;Provincia de Buenos Aires;Sexta;Salliqueló;2025;Otras fuerzas;Positivo;0;Diputados Provinciales
SALLIQUELO;SALLIQUELO;Provincia de Buenos Aires;Sexta;Salliqueló;2025;La Libertad Avanza;Positivo;3361;Diputados Provinciales
SALLIQUELO;SALLIQUELO;Provincia de Buenos Aires;Sexta;Salliqueló;2025;Somos;Positivo;67;Diputados Provinciales
SALLIQUELO;SALLIQUELO;Provincia de Buenos Aires;Sexta;Salliqueló;2025;Fuerza Patria;Positivo;1740;Diputados Provinciales
SALLIQUELO;SALLIQUELO;Provincia de Buenos Aires;Sexta;Salliqueló;2025;En Blanco;En Blanco;618;Diputados Provinciales
SALLIQUELO;SALLIQUELO;Provincia de Buenos Aires;Sexta;Salliqueló;2025;Frente de Izquierda;Positivo;73;Diputados Provinciales
SALLIQUELO;SALLIQUELO;Provincia de Buenos Aires;Sexta;Salliqueló;2025;Nulo;Nulo;53;Diputados Provinciales
SALTO;SALTO;Provincia de Buenos Aires;Segunda;Salto;2025;Frente de Izquierda;Positivo;764;Diputados Provinciales
SALTO;SALTO;Provincia de Buenos Aires;Segunda;Salto;2025;Nulo;Nulo;77;Diputados Provinciales
SALTO;SALTO;Provincia de Buenos Aires;Segunda;Salto;2025;Potencia;Positivo;611;Diputados Provinciales
SALTO;SALTO;Provincia de Buenos Aires;Segunda;Salto;2025;Fuerza Patria;Positivo;6905;Diputados Provinciales
SALTO;SALTO;Provincia de Buenos Aires;Segunda;Salto;2025;Otras fuerzas;Positivo;420;Diputados Provinciales
SALTO;SALTO;Provincia de Buenos Aires;Segunda;Salto;2025;En Blanco;En Blanco;2127;Diputados Provinciales
SALTO;SALTO;Provincia de Buenos Aires;Segunda;Salto;2025;La Libertad Avanza;Positivo;10880;Diputados Provinciales
SAN ANDRES DE GILES;SAN ANDRES DE GILES;Provincia de Buenos Aires;Segunda;San Andrés de Giles;2025;Potencia;Positivo;499;Diputados Provinciales
SAN ANDRES DE GILES;SAN ANDRES DE GILES;Provincia de Buenos Aires;Segunda;San Andrés de Giles;2025;Fuerza Patria;Positivo;5020;Diputados Provinciales
SAN ANDRES DE GILES;SAN ANDRES DE GILES;Provincia de Buenos Aires;Segunda;San Andrés de Giles;2025;Otras fuerzas;Positivo;393;Diputados Provinciales
SAN ANDRES DE GILES;SAN ANDRES DE GILES;Provincia de Buenos Aires;Segunda;San Andrés de Giles;2025;La Libertad Avanza;Positivo;6737;Diputados Provinciales
SAN ANDRES DE GILES;SAN ANDRES DE GILES;Provincia de Buenos Aires;Segunda;San Andrés de Giles;2025;Nulo;Nulo;42;Diputados Provinciales
SAN ANDRES DE GILES;SAN ANDRES DE GILES;Provincia de Buenos Aires;Segunda;San Andrés de Giles;2025;En Blanco;En Blanco;2131;Diputados Provinciales
